-0.22,1.78104931057e-06
-0.21,1.77381319036e-06
-0.2,1.76691363387e-06
-0.19,1.76035064111e-06
-0.18,1.75412421209e-06
-0.17,1.74823434679e-06
-0.16,1.74268104523e-06
-0.15,1.7374643074e-06
-0.14,1.7325841333e-06
-0.13,1.72804052293e-06
-0.12,1.72383347629e-06
-0.11,1.71996299338e-06
-0.1,1.71642907421e-06
-0.09,1.71323171876e-06
-0.08,1.71037092705e-06
-0.07,1.70784669907e-06
-0.06,1.70565903481e-06
-0.05,1.70380793429e-06
-0.04,1.7022933975e-06
-0.03,1.70111542444e-06
-0.02,1.70027401512e-06
-0.01,1.69976916952e-06
8.881784197e-16,1.69960088765e-06
0.01,1.69976916952e-06
0.02,1.70027401512e-06
0.03,1.70111542444e-06
0.04,1.7022933975e-06
0.05,1.70380793429e-06
0.06,1.70565903481e-06
0.07,1.70784669907e-06
0.08,1.71037092705e-06
0.09,1.71323171876e-06
0.1,1.71642907421e-06
0.11,1.71996299338e-06
0.12,1.72383347629e-06
0.13,1.72804052293e-06
0.14,1.7325841333e-06
0.15,1.7374643074e-06
0.16,1.74268104523e-06
0.17,1.74823434679e-06
0.18,1.75412421209e-06
0.19,1.76035064111e-06
0.2,1.76691363387e-06
0.21,1.77381319036e-06
0.22,1.78104931057e-06
0.23,1.78862199452e-06
0.24,1.7965312422e-06
0.25,1.80477705361e-06
0.26,1.81335942876e-06
0.27,1.82227836763e-06
0.28,1.83153387024e-06
0.29,1.84112593657e-06
0.3,1.85105456664e-06
0.31,1.86131976044e-06
0.32,1.87192151796e-06
0.33,1.88285983922e-06
0.34,1.89413472421e-06
0.35,1.90574617294e-06
0.36,1.91769418539e-06
0.37,1.92997876157e-06
0.38,1.94259990149e-06
0.39,1.95555760514e-06
0.4,1.96885187251e-06
0.41,1.98248270362e-06
0.42,1.99645009846e-06
0.43,2.01075405703e-06
0.44,2.02539457933e-06
0.45,2.04037166537e-06
0.46,2.05568531513e-06
0.47,2.07133552862e-06
0.48,2.08732230585e-06
0.49,2.10364564681e-06
0.5,2.1203055515e-06
0.51,2.13730201991e-06
0.52,2.15463505206e-06
0.53,2.17230464795e-06
0.54,2.19031080756e-06
0.55,2.2086535309e-06
0.56,2.22733281798e-06
0.57,2.24634866878e-06
0.58,2.26570108332e-06
0.59,2.28539006159e-06
0.6,2.30541560358e-06
0.61,2.32577770931e-06
0.62,2.34647637878e-06
0.63,2.36751161197e-06
0.64,2.38888340889e-06
0.65,2.41059176954e-06
0.66,2.43263669393e-06
0.67,2.45501818205e-06
0.68,2.47773623389e-06
0.69,2.50079084947e-06
0.7,2.52418202878e-06
0.71,2.54790977182e-06
0.72,2.57197407859e-06
0.73,2.5963749491e-06
0.74,2.62111238333e-06
0.75,2.6461863813e-06
0.76,2.67159694299e-06
0.77,2.69734406842e-06
0.78,2.72342775758e-06
0.79,2.74984801047e-06
0.8,2.77660482709e-06
0.81,2.80369820744e-06
0.82,2.83112815152e-06
0.83,2.85889465933e-06
0.84,2.88699773088e-06
0.85,2.91543736615e-06
0.86,2.94421356516e-06
0.87,2.9733263279e-06
0.88,3.00277565437e-06
0.89,3.03256154457e-06
0.9,3.0626839985e-06
0.91,3.09314301616e-06
0.92,3.12393859755e-06
0.93,3.15507074268e-06
0.94,3.18653945153e-06
0.95,3.21834472412e-06
0.96,3.25048656044e-06
0.97,3.28296496048e-06
0.98,3.31577992426e-06
0.99,3.34893145177e-06
1.0,3.38241954302e-06
